Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
SQL Advanced,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,78515da6,d77b4ca9,2025-08-09,2024-10-15,5,2022,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,47998ee6,d4c74dd2,2024-05-28,2024-11-25,6,2022,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,abbf0a90,7e7b1cfc,2024-12-30,2024-01-19,1,2018,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,d1c8dce3,85f35fc5,2025-01-14,2024-03-23,1,2020,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,58882f2b,b6b520fa,2024-01-02,2025-02-02,4,2023,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Nancy Edwards,int:Consultant Analytics Engineer,nancy.edwards@mail.test,nancyedwards,ext_54ed0564,54ed0564,cv_54ed0564,(284)641-9866x524,001-415-374-7338x484,1994,Data Engineering,United Kingdom,Danish,bf3dcd54,8eaf8b95,2025-07-13,2024-03-22,11,2018,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_ec7e3055,ec7e3055,cv_ec7e3055,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,cdaae1c9,2c1f23e8,2025-01-19,2024-11-06,11,2020,AWS Solutions Architect,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_ec7e3055,ec7e3055,cv_ec7e3055,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,18b88c1a,6e11a577,2024-09-22,2025-05-01,9,2019,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_ec7e3055,ec7e3055,cv_ec7e3055,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,e09fa2d4,45466c57,2024-10-08,2024-05-02,4,2023,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,3ed60fc3,c50c46bf,2024-12-15,2023-12-26,1,2019,SQL Advanced,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,9d9858c7,ee243508,2024-12-23,2024-09-29,3,2021,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,7b58169a,7d9ad08d,2025-05-24,2025-11-01,8,2019,Power BI,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,7c74a983,163cbf7b,2024-10-24,2024-06-19,7,2018,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,a9320e3a,bfccac66,2024-10-02,2025-01-04,5,2023,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,0bb6df67,f09495ee,2025-10-18,2025-11-02,1,2025,Databricks Lakehouse,Internal,,False,int:No,certificate.pdf
Power BI,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,857d6d30,48c5d75c,2024-03-27,2025-03-31,11,2023,Power BI,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,eb2da9d3,2c3e34b3,2024-01-22,2024-01-29,2,2023,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:No,
Azure Fundamentals,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,93002ceb,6b542b28,2025-03-14,2023-12-17,12,2019,Azure Fundamentals,Udemy,,True,int:Yes,certificate.pdf
Power BI,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,a0773483,5ea26619,2024-09-06,2024-06-20,8,2020,Power BI,Internal,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Brenda Hurst,int:Senior MLOps Engineer,brenda.hurst@example.com,brendahurst,ext_384d8e97,384d8e97,cv_384d8e97,(579)356-8783,478.751.9108x83982,1985,Data Engineering,United Kingdom,Polish,a30cb407,f96e79dd,2025-04-19,2025-02-12,6,2018,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_0ff44ec9,0ff44ec9,cv_0ff44ec9,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,6df92ee4,9d798cc4,2024-02-13,2025-08-31,6,2019,AWS Solutions Architect,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_0ff44ec9,0ff44ec9,cv_0ff44ec9,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,ca869b41,f66c83bb,2024-02-08,2024-10-27,5,2021,AWS Solutions Architect,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_0ff44ec9,0ff44ec9,cv_0ff44ec9,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,bc7cf248,14dfb4e9,2024-10-18,2024-10-26,12,2022,AWS Solutions Architect,Internal,Intensive 3-day workshop.,False,int:Yes,
SQL Advanced,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_0ff44ec9,0ff44ec9,cv_0ff44ec9,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,3480baee,0390c3f8,2025-04-18,2024-07-22,1,2025,SQL Advanced,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_e7dbd6c8,e7dbd6c8,cv_e7dbd6c8,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,f1caa03f,e6a24855,2024-06-16,2024-01-08,5,2021,Power BI,Microsoft,Intensive 3-day workshop.,True,int:No,
Azure Fundamentals,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_e7dbd6c8,e7dbd6c8,cv_e7dbd6c8,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,f4249816,9ba4d32e,2024-11-26,2025-03-03,5,2023,Azure Fundamentals,AWS,Intensive 3-day workshop.,False,int:No,
SQL Advanced,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_e7dbd6c8,e7dbd6c8,cv_e7dbd6c8,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,778efc35,f8db87ff,2025-03-23,2024-05-10,10,2022,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,
SQL Advanced,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_e7dbd6c8,e7dbd6c8,cv_e7dbd6c8,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,1eecbd52,1075d300,2025-09-28,2024-05-18,2,2024,SQL Advanced,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_e7dbd6c8,e7dbd6c8,cv_e7dbd6c8,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,7159dab2,db78d4ab,2025-11-08,2025-10-19,8,2024,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_e7dbd6c8,e7dbd6c8,cv_e7dbd6c8,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,7cbf1b14,9d8a1d5a,2024-02-09,2025-04-30,9,2022,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_d8cf061f,d8cf061f,cv_d8cf061f,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,69ee2320,29a4c01b,2024-08-20,2024-02-11,4,2022,SQL Advanced,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_d8cf061f,d8cf061f,cv_d8cf061f,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,c623e185,1296f6b7,2024-11-30,2024-02-11,9,2018,Power BI,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_d8cf061f,d8cf061f,cv_d8cf061f,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,a8d30117,fa7115b3,2025-01-28,2024-05-07,5,2019,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Daniel Burton,int:Associate .NET Engineer,daniel.burton@example.com,danielburton,ext_9bfd4faf,9bfd4faf,cv_9bfd4faf,738.530.2843x959,928-236-4408x9268,1989,Software Engineering,Australia,Danish,9ac4b32f,410ca170,2023-11-19,2025-10-08,4,2019,Power BI,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Daniel Burton,int:Associate .NET Engineer,daniel.burton@example.com,danielburton,ext_9bfd4faf,9bfd4faf,cv_9bfd4faf,738.530.2843x959,928-236-4408x9268,1989,Software Engineering,Australia,Danish,11bdb06e,282239bb,2025-08-25,2024-10-20,2,2022,Power BI,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Daniel Burton,int:Associate .NET Engineer,daniel.burton@example.com,danielburton,ext_9bfd4faf,9bfd4faf,cv_9bfd4faf,738.530.2843x959,928-236-4408x9268,1989,Software Engineering,Australia,Danish,c1406d67,59faa2d8,2025-01-02,2024-01-01,11,2025,SQL Advanced,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Daniel Burton,int:Associate .NET Engineer,daniel.burton@example.com,danielburton,ext_9bfd4faf,9bfd4faf,cv_9bfd4faf,738.530.2843x959,928-236-4408x9268,1989,Software Engineering,Australia,Danish,58372763,2034bbf8,2024-09-10,2025-04-08,3,2022,SQL Advanced,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_f6441858,f6441858,cv_f6441858,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,8585b226,92a36833,2024-05-02,2024-10-21,6,2025,AWS Solutions Architect,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_a3a915eb,a3a915eb,cv_a3a915eb,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,24ba55d3,c686f5e2,2024-02-03,2023-12-26,2,2019,Azure Fundamentals,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_0fc5c8f6,0fc5c8f6,cv_0fc5c8f6,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,30c6787c,43cb7b02,2025-02-19,2023-12-13,10,2022,SQL Advanced,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_0fc5c8f6,0fc5c8f6,cv_0fc5c8f6,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,32aa9f35,d7965b09,2025-06-26,2024-05-21,8,2024,Databricks Lakehouse,Databricks,,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_0fc5c8f6,0fc5c8f6,cv_0fc5c8f6,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,e0c34695,14e8e065,2025-11-06,2025-06-02,6,2024,Azure Fundamentals,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_2b11a8a4,2b11a8a4,cv_2b11a8a4,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,609032b6,a69eaa69,2025-05-14,2025-07-09,3,2025,Power BI,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_fc3899fa,fc3899fa,cv_fc3899fa,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,deeb6972,00ea7d5a,2024-02-27,2024-08-18,6,2024,SQL Advanced,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,638148e2,243b8862,2025-04-24,2025-07-21,2,2024,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,e70826fe,13e762d5,2025-07-27,2025-08-14,8,2024,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,9d6716ea,374d79ec,2025-10-11,2025-07-07,12,2022,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,dcaffdc6,94dcc33c,2025-02-02,2024-02-07,12,2025,Azure Fundamentals,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,24d7f5c4,518aedb6,2024-03-02,2024-11-11,1,2022,Power BI,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,9e0b75c1,78282466,2024-12-29,2025-03-30,7,2025,Databricks Lakehouse,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_1afc8c3f,1afc8c3f,cv_1afc8c3f,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,dd7b520b,e37c1a0e,2023-12-30,2025-01-07,10,2020,SQL Advanced,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Daniel Graham,int:Associate Azure Engineer,daniel.graham@example.com,danielgraham,ext_2cc8625f,2cc8625f,cv_2cc8625f,703-892-6142x93968,001-821-785-0163x15999,1969,Cloud Engineering,United Kingdom,British,0a57b35e,0c7010e1,2025-09-25,2024-06-03,7,2022,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_0e2de979,0e2de979,cv_0e2de979,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,fcafde22,0841ba8c,2025-06-27,2024-07-27,1,2022,Azure Fundamentals,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b0a8bb26,b0a8bb26,cv_b0a8bb26,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,e42979e3,04e1a6e9,2025-02-27,2023-11-27,9,2024,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Databricks Lakehouse,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b0a8bb26,b0a8bb26,cv_b0a8bb26,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,821d721b,188a4693,2025-06-19,2023-12-27,1,2023,Databricks Lakehouse,Internal,,True,int:Yes,certificate.pdf
SQL Advanced,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b0a8bb26,b0a8bb26,cv_b0a8bb26,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,5542e8e2,70a4dd6b,2024-11-01,2025-06-15,5,2024,SQL Advanced,Databricks,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b0a8bb26,b0a8bb26,cv_b0a8bb26,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,53742ae8,403bc37c,2025-04-07,2024-08-02,5,2022,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b0a8bb26,b0a8bb26,cv_b0a8bb26,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,6e815b34,0d31c1f1,2024-11-07,2024-09-19,6,2022,AWS Solutions Architect,Internal,,True,int:No,certificate.pdf
Power BI,int:Rita Harrell,int:Consultant Kubernetes Engineer,rita.harrell@mail.test,ritaharrell,ext_097033e9,097033e9,cv_097033e9,812.440.6596x575,759-837-5265x4793,1982,Cloud Engineering,United Kingdom,Danish,aec05a16,0ad13607,2024-11-09,2024-07-10,1,2023,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Rita Harrell,int:Consultant Kubernetes Engineer,rita.harrell@mail.test,ritaharrell,ext_097033e9,097033e9,cv_097033e9,812.440.6596x575,759-837-5265x4793,1982,Cloud Engineering,United Kingdom,Danish,614b8de6,302335b6,2024-08-05,2025-08-14,12,2021,SQL Advanced,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
