Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Erin Herrera,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_2f8ffee0,2f8ffee0,cv_2f8ffee0,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,5d89f48a,d08956b3,2022-12-26,2025-08-17,1,2008,11,2010,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Joseph Davidson,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_c34cdf0b,c34cdf0b,cv_c34cdf0b,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,ea40f1bb,b5398b99,2022-11-08,2022-07-24,2,2013,6,2014,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Joseph Davidson,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_c34cdf0b,c34cdf0b,cv_c34cdf0b,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,4d524f96,e1ac6fcb,2022-11-12,2023-09-08,8,2016,4,2020,False,diploma.pdf,OU,BSc Computer Science,
Shawn Mckay,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_f45bffe6,f45bffe6,cv_f45bffe6,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,fcd04cb4,6fbf37e4,2025-10-27,2022-06-04,12,2017,6,2022,False,diploma.pdf,UCL,BEng Software Eng,
Shawn Mckay,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_f45bffe6,f45bffe6,cv_f45bffe6,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,e83ad501,87486c48,2022-09-07,2024-01-23,7,2023,2,2024,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Shawn Mckay,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_f45bffe6,f45bffe6,cv_f45bffe6,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,513ccebf,96d8b86b,2023-10-08,2021-12-29,3,2016,12,2016,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Nancy Baker,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_c54f702f,c54f702f,cv_c54f702f,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,4d8a3212,65da70b0,2024-10-23,2023-01-11,9,2015,6,2019,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Nancy Baker,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_c54f702f,c54f702f,cv_c54f702f,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,f61cf897,0d968ce2,2022-10-07,2024-10-29,11,2020,9,2022,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Vincent White,int:Vincent White,int:Consultant Python Developer,vincent.white@mail.test,vincentwhite,ext_2013b4d3,2013b4d3,cv_2013b4d3,666-618-3982x6224,921.526.4647x1543,1995,Data Engineering,USA,British,f8e8d6ed,cb677eea,2023-11-19,2025-08-04,9,2008,9,2013,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Vincent White,int:Vincent White,int:Consultant Python Developer,vincent.white@mail.test,vincentwhite,ext_2013b4d3,2013b4d3,cv_2013b4d3,666-618-3982x6224,921.526.4647x1543,1995,Data Engineering,USA,British,cec3d639,538983ab,2023-11-21,2022-11-04,8,2009,7,2012,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Rita Harrell,int:Rita Harrell,int:Consultant Kubernetes Engineer,rita.harrell@mail.test,ritaharrell,ext_d86df6fa,d86df6fa,cv_d86df6fa,812.440.6596x575,759-837-5265x4793,1982,Cloud Engineering,United Kingdom,Danish,fc43cc6c,de3c743a,2023-06-16,2023-05-25,6,2023,9,2023,False,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Kenneth Fowler,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_dc818a17,dc818a17,cv_dc818a17,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,d3572bd6,3afb1815,2025-11-08,2022-09-09,1,2011,4,2013,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Kenneth Fowler,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_dc818a17,dc818a17,cv_dc818a17,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,06926141,27325b75,2022-06-19,2025-08-29,4,2013,8,2017,True,,OU,BSc Computer Science,Thesis on scalable data pipelines.
Kenneth Fowler,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_dc818a17,dc818a17,cv_dc818a17,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,de49a90f,bbb5089a,2022-07-19,2024-08-17,8,2021,11,2022,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Kathryn Ryan,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_caea0c00,caea0c00,cv_caea0c00,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,c56097ba,b9786626,2022-07-13,2023-01-14,3,2015,6,2018,False,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Kathryn Ryan,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_caea0c00,caea0c00,cv_caea0c00,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,3bf2e339,dbf2b197,2025-09-12,2024-11-22,11,2012,6,2016,False,diploma.pdf,UCL,MSc Data Science,
Aaron Nguyen,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_7ca85438,7ca85438,cv_7ca85438,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,be33fd4e,e2640cf1,2025-08-17,2024-08-08,4,2022,8,2024,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Aaron Nguyen,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_7ca85438,7ca85438,cv_7ca85438,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,7a6da813,7eedbb5d,2025-01-20,2024-10-15,2,2021,3,2024,False,diploma.pdf,KTH,BSc Computer Science,
Aaron Nguyen,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_7ca85438,7ca85438,cv_7ca85438,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,84d95359,e0605bc3,2022-04-11,2023-11-03,6,2009,1,2012,False,,OU,MSc Data Science,
Natasha Decker,int:Natasha Decker,int:Lead Enterprise Architect,natasha.decker@example.com,natashadecker,ext_c39a1d72,c39a1d72,cv_c39a1d72,(478)728-2742,890.950.7236x887,1999,Architecture,Ireland,Norwegian,217ecbef,3d1c32d4,2024-12-21,2022-02-20,9,2009,2,2012,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Natalie Arroyo,int:Natalie Arroyo,int:Consultant Analytics Engineer,natalie.arroyo@example.org,nataliearroyo,ext_f4354b3c,f4354b3c,cv_f4354b3c,001-378-536-1340x74517,595.296.2923,1970,Data Engineering,Slovenia,Norwegian,9c6594fb,417c25c6,2024-08-01,2022-05-16,1,2021,1,2023,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Christopher Tucker,int:Christopher Tucker,int:Associate Backend Engineer,christopher.tucker@example.org,christophertucker,ext_373cb046,373cb046,cv_373cb046,001-658-649-8254,412.660.4223x25367,2001,Software Engineering,USA,Norwegian,a7951742,3fa8ce78,2025-03-18,2024-09-16,2,2016,11,2019,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Chad Hodges,int:Chad Hodges,int:Senior .NET Engineer,chad.hodges@example.org,chadhodges,ext_b24c147e,b24c147e,cv_b24c147e,+1-266-371-1684x5775,001-775-418-6363x7454,1969,Software Engineering,India,Polish,3167ef88,22fc6861,2025-04-30,2023-07-04,7,2023,9,2024,True,,OU,BEng Software Eng,Thesis on scalable data pipelines.
Katie Anderson,int:Katie Anderson,int:Consultant Analytics Engineer,katie.anderson@example.com,katieanderson,ext_4059b0ed,4059b0ed,cv_4059b0ed,001-475-900-1701,706.432.4241x541,1973,Data Engineering,India,Danish,ad6912ee,3eca2015,2025-05-11,2024-05-16,6,2022,8,2022,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Rodney Lewis,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_4b01c511,4b01c511,cv_4b01c511,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,213d00dc,9e5eedd1,2024-08-04,2023-12-23,2,2015,8,2017,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Amber Blair,int:Amber Blair,int:Principal Backend Engineer,amber.blair@mail.test,amberblair,ext_a405f9c2,a405f9c2,cv_a405f9c2,+1-491-980-5526x9658,001-810-891-0430x06848,1968,Software Engineering,India,Danish,3a08894e,4339c91a,2024-10-22,2025-07-02,7,2014,11,2017,True,,UCL,MSc Data Science,Thesis on scalable data pipelines.
Amber Blair,int:Amber Blair,int:Principal Backend Engineer,amber.blair@mail.test,amberblair,ext_a405f9c2,a405f9c2,cv_a405f9c2,+1-491-980-5526x9658,001-810-891-0430x06848,1968,Software Engineering,India,Danish,522aef53,c0081b12,2022-08-06,2025-05-25,5,2021,10,2021,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_105c1bc3,105c1bc3,cv_105c1bc3,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,6c0ffcf4,05ab8896,2023-10-21,2022-11-10,8,2010,8,2013,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
James Collins,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_105c1bc3,105c1bc3,cv_105c1bc3,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,0a6f269b,c76ed774,2024-11-13,2023-06-22,8,2021,1,2023,True,,OU,BEng Software Eng,
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_8f13adc6,8f13adc6,cv_8f13adc6,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,637584df,346a37d8,2022-08-10,2022-04-10,4,2023,7,2024,False,diploma.pdf,OU,BEng Software Eng,
Wanda Santos,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_8f13adc6,8f13adc6,cv_8f13adc6,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,a4cbb2a1,37e636fa,2024-08-03,2023-12-27,11,2017,7,2022,False,diploma.pdf,UiO,BSc Computer Science,
Samuel Holmes,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_3ac7dff0,3ac7dff0,cv_3ac7dff0,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,6e5a3f6b,31e9b6eb,2024-12-12,2023-10-10,8,2021,8,2022,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_5b0c4c7f,5b0c4c7f,cv_5b0c4c7f,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,42cbdd21,e9568463,2025-06-10,2025-01-31,9,2021,6,2024,False,diploma.pdf,KTH,BEng Software Eng,
Matthew Chapman,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_5b0c4c7f,5b0c4c7f,cv_5b0c4c7f,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,a94a75ab,853b4d50,2022-03-25,2022-11-30,11,2021,4,2023,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_3762d804,3762d804,cv_3762d804,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,f7a38f8e,efe49f31,2025-09-12,2022-02-26,5,2013,12,2017,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Jerry Robinson,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_3762d804,3762d804,cv_3762d804,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,351a8979,b817cb4b,2023-06-01,2023-07-31,5,2012,6,2014,True,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Chad Welch,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_a6b74589,a6b74589,cv_a6b74589,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,787f152c,3a770ee2,2023-09-03,2023-04-30,9,2023,7,2023,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Chad Welch,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_a6b74589,a6b74589,cv_a6b74589,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,1c6abb57,acb9d0e3,2022-06-29,2023-04-26,8,2021,2,2024,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Chad Welch,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_a6b74589,a6b74589,cv_a6b74589,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,d393cfe8,5a108578,2023-07-26,2023-02-19,3,2012,12,2013,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_30403ea7,30403ea7,cv_30403ea7,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,82e73c1a,c090484b,2024-09-02,2024-12-08,4,2023,3,2023,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_30403ea7,30403ea7,cv_30403ea7,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,44c2c7fb,558aafb4,2023-03-26,2023-05-18,6,2010,6,2014,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Jeremy Whitehead,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_30403ea7,30403ea7,cv_30403ea7,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,c5cdede7,5c89c52b,2025-08-30,2025-04-18,12,2021,10,2021,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Michele Jones,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_f9b213e9,f9b213e9,cv_f9b213e9,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,a9e8122f,7723e511,2023-11-16,2025-08-12,3,2009,5,2013,True,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Jason Anderson,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_3d4d0885,3d4d0885,cv_3d4d0885,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,31eabefd,611fd6c3,2024-12-17,2024-12-13,7,2021,3,2021,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_9edafdd8,9edafdd8,cv_9edafdd8,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,991242c4,9ee52175,2023-11-28,2024-09-02,7,2010,10,2013,False,diploma.pdf,UCL,MSc Data Science,
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_9edafdd8,9edafdd8,cv_9edafdd8,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,497a2a72,38c60750,2025-09-17,2025-05-13,7,2020,1,2022,False,diploma.pdf,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Selena Duncan,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_9edafdd8,9edafdd8,cv_9edafdd8,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,d76f5aa5,4f32aa3f,2022-03-05,2022-11-13,9,2023,10,2023,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Thomas Mueller,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_ac4745ca,ac4745ca,cv_ac4745ca,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,4a07a4d3,1ea28642,2025-05-09,2023-07-19,11,2021,5,2024,False,,OU,BEng Software Eng,Thesis on scalable data pipelines.
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_ad576ac7,ad576ac7,cv_ad576ac7,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,7d627b82,c53bcaf9,2023-11-28,2023-04-22,4,2020,9,2023,False,,OU,BSc Computer Science,Thesis on scalable data pipelines.
Lindsey Lee,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_ad576ac7,ad576ac7,cv_ad576ac7,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,46656cfb,44077201,2025-06-25,2024-05-14,3,2019,5,2020,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Collin Jordan,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_416e73ea,416e73ea,cv_416e73ea,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,e95d47f2,c912a10e,2025-08-21,2025-07-23,1,2014,5,2018,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Collin Jordan,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_416e73ea,416e73ea,cv_416e73ea,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,ebf67c56,85e332de,2024-08-01,2023-12-13,7,2011,10,2014,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_c51c6de6,c51c6de6,cv_c51c6de6,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,18d2d607,026f64e7,2023-01-10,2022-01-23,7,2018,12,2022,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_c51c6de6,c51c6de6,cv_c51c6de6,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,7192a7b6,c8a77fad,2025-09-23,2023-03-15,4,2008,9,2011,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Tracey Garcia,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_c51c6de6,c51c6de6,cv_c51c6de6,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,7287e2a3,0a87caea,2024-07-13,2022-02-03,7,2009,5,2009,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Richard Morgan,int:Richard Morgan,int:Associate ML Engineer,richard.morgan@example.org,richardmorgan,ext_7223d4d3,7223d4d3,cv_7223d4d3,674.918.6256x5270,543.249.0211x586,1976,AI/ML,Ireland,Polish,de4b4509,3bfc78df,2024-07-16,2022-11-04,2,2015,7,2019,False,,KTH,MSc Data Science,Thesis on scalable data pipelines.
Richard Morgan,int:Richard Morgan,int:Associate ML Engineer,richard.morgan@example.org,richardmorgan,ext_7223d4d3,7223d4d3,cv_7223d4d3,674.918.6256x5270,543.249.0211x586,1976,AI/ML,Ireland,Polish,de253a6a,2cd610d8,2024-01-08,2024-05-22,11,2014,4,2017,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Richard Morgan,int:Richard Morgan,int:Associate ML Engineer,richard.morgan@example.org,richardmorgan,ext_7223d4d3,7223d4d3,cv_7223d4d3,674.918.6256x5270,543.249.0211x586,1976,AI/ML,Ireland,Polish,a3ba101a,8dbb0eaa,2025-01-28,2024-01-21,6,2012,5,2014,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_7fc0adf7,7fc0adf7,cv_7fc0adf7,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,0b6eeff0,230f5226,2023-02-03,2023-08-17,11,2015,9,2016,False,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Michelle Wright,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_7fc0adf7,7fc0adf7,cv_7fc0adf7,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,d6f6827d,bb86d54a,2024-05-24,2025-05-01,9,2016,4,2016,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
James West,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_e05886b1,e05886b1,cv_e05886b1,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,fb568e06,4372cc40,2023-10-22,2022-02-25,1,2020,6,2023,True,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
John Leblanc,int:John Leblanc,int:Consultant Analytics Engineer,john.leblanc@mail.test,johnleblanc,ext_80b053e2,80b053e2,cv_80b053e2,001-775-246-9137x3678,521.248.6289x02330,1987,Data Engineering,USA,British,acbb4632,e6ada906,2025-04-23,2023-06-29,8,2019,12,2019,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
