Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Director of DDC Engineering,int:Frank Gray,int:Director of DDC Engineering,frank.gray@example.com,frankgray,ext_6e16f1c6,6e16f1c6,cv_6e16f1c6,335.792.5556x258,671.847.3210,1990,Director of DDC Engineering,Ireland,Swedish,7b45b2ca,edda0cf5,2024-03-22,2025-05-02,2024,2025,True,Director of DDC Engineering,Progression based on delivery impact.
Associate Solution Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_636ccae7,636ccae7,cv_636ccae7,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,7a6d1a3b,07d81b16,2024-10-18,2025-08-14,2019,2020,False,Associate Solution Architect,Progression based on delivery impact.
Consultant Solution Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_636ccae7,636ccae7,cv_636ccae7,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,95f5f182,c691fe38,2024-10-29,2025-08-07,2020,2021,True,Consultant Solution Architect,Progression based on delivery impact.
Senior Solution Architect,int:Veronica Bowman,int:Senior Solution Architect,veronica.bowman@example.org,veronicabowman,ext_636ccae7,636ccae7,cv_636ccae7,+1-963-625-9532x787,901.968.7339x5004,1992,Architecture,United Kingdom,Polish,092651db,494dc50f,2024-07-18,2024-10-25,2021,2022,False,Senior Solution Architect,Progression based on delivery impact.
Consultant Python Developer,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_61b03405,61b03405,cv_61b03405,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,44e0c3ea,b198de1f,2025-11-04,2025-02-16,2017,2018,False,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_61b03405,61b03405,cv_61b03405,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,b8d09636,89142e27,2024-01-30,2025-05-07,2018,2019,False,Senior Python Developer,Progression based on delivery impact.
Principal Python Developer,int:Angela Cohen,int:Principal Python Developer,angela.cohen@example.org,angelacohen,ext_61b03405,61b03405,cv_61b03405,580-716-2456x5060,+1-341-468-7849,2000,Data Engineering,Ireland,Danish,84b92d85,a3739e50,2025-10-24,2025-09-08,2019,2020,True,Principal Python Developer,Progression based on delivery impact.
Associate DevOps Engineer,int:Megan Parsons,int:Associate DevOps Engineer,megan.parsons@mail.test,meganparsons,ext_fe88a406,fe88a406,cv_fe88a406,865-258-5239,4027578729,1974,Cloud Engineering,Spain,Danish,29aff104,2caff3b1,2024-12-01,2025-02-26,2021,2022,True,Associate DevOps Engineer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Jeremy Johnson,int:Consultant Data Platform Engineer,jeremy.johnson@example.com,jeremyjohnson,ext_6cdae182,6cdae182,cv_6cdae182,+1-652-969-4958x887,9556169409,1992,Data Engineering,United Kingdom,British,b503b915,70f06264,2024-02-04,2024-04-29,2020,2021,True,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Jeremy Johnson,int:Consultant Data Platform Engineer,jeremy.johnson@example.com,jeremyjohnson,ext_6cdae182,6cdae182,cv_6cdae182,+1-652-969-4958x887,9556169409,1992,Data Engineering,United Kingdom,British,ffc72cb3,661e8fd3,2024-12-09,2024-08-15,2021,2022,True,Consultant Data Platform Engineer,Progression based on delivery impact.
Associate Backend Engineer,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_143dca3e,143dca3e,cv_143dca3e,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,7192673f,b03a1941,2025-05-03,2025-01-09,2017,2018,True,Associate Backend Engineer,Progression based on delivery impact.
Consultant Backend Engineer,int:Leslie Adams,int:Consultant Backend Engineer,leslie.adams@mail.test,leslieadams,ext_143dca3e,143dca3e,cv_143dca3e,+1-299-330-9728x9623,907.256.2636,1980,Software Engineering,Ireland,Polish,dd305580,7b3b03e5,2025-01-15,2024-08-31,2018,2019,False,Consultant Backend Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,238840fe,9e17d08e,2025-02-17,2025-10-26,2019,2020,False,Consultant Full-stack Engineer,
Senior Full-stack Engineer,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,0995d660,c3678dce,2025-05-26,2025-05-11,2020,2021,True,Senior Full-stack Engineer,Progression based on delivery impact.
Principal Full-stack Engineer,int:Jason Hahn,int:Principal Full-stack Engineer,jason.hahn@mail.test,jasonhahn,ext_992997f5,992997f5,cv_992997f5,001-728-738-5786x527,+1-749-973-3484x34437,1976,Software Engineering,India,Polish,1d802970,4bf9aee6,2023-11-27,2025-05-14,2021,2022,False,Principal Full-stack Engineer,Progression based on delivery impact.
Associate Analytics Engineer,int:Nancy Edwards,int:Consultant Analytics Engineer,nancy.edwards@mail.test,nancyedwards,ext_54ed0564,54ed0564,cv_54ed0564,(284)641-9866x524,001-415-374-7338x484,1994,Data Engineering,United Kingdom,Danish,d3d936a0,f66a2ff6,2025-05-21,2024-10-07,2018,2019,False,Associate Analytics Engineer,Progression based on delivery impact.
Consultant Analytics Engineer,int:Nancy Edwards,int:Consultant Analytics Engineer,nancy.edwards@mail.test,nancyedwards,ext_54ed0564,54ed0564,cv_54ed0564,(284)641-9866x524,001-415-374-7338x484,1994,Data Engineering,United Kingdom,Danish,53d9dcf0,def61fd1,2025-04-21,2025-01-03,2019,2020,True,Consultant Analytics Engineer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_ec7e3055,ec7e3055,cv_ec7e3055,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,4ce7e75c,777bf57f,2024-06-22,2024-10-10,2021,2022,True,Associate Kubernetes Engineer,
Consultant Kubernetes Engineer,int:Diana Foster,int:Consultant Kubernetes Engineer,diana.foster@example.org,dianafoster,ext_ec7e3055,ec7e3055,cv_ec7e3055,+1-993-330-8330x165,+1-520-282-6773x45401,1983,Cloud Engineering,Spain,British,87f1d362,9334d62c,2024-07-07,2025-01-17,2022,2023,True,Consultant Kubernetes Engineer,Progression based on delivery impact.
Associate Full-stack Engineer,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,14e8b134,624c56d2,2024-08-20,2025-09-25,2020,2021,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,5ce7ebb5,2e25a30b,2024-05-27,2024-02-18,2021,2022,False,Consultant Full-stack Engineer,Progression based on delivery impact.
Senior Full-stack Engineer,int:Robin Ellis,int:Senior Full-stack Engineer,robin.ellis@example.org,robinellis,ext_1a4c11c8,1a4c11c8,cv_1a4c11c8,(262)606-7240,001-491-954-7887,1971,Software Engineering,USA,Norwegian,5657690a,4961b0ce,2025-10-21,2024-08-23,2022,2023,True,Senior Full-stack Engineer,Progression based on delivery impact.
Senior Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,0bd03742,68dbfdc6,2023-12-18,2025-08-11,2020,2021,False,Senior Quality Engineering,
Principal Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,375290a5,c67aaffc,2025-02-23,2025-03-09,2021,2022,False,Principal Quality Engineering,Progression based on delivery impact.
Lead Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,94de8b04,5d3e8b7f,2024-12-05,2024-12-24,2022,2023,True,Lead Quality Engineering,Progression based on delivery impact.
Head of Quality Engineering,int:Joseph Wright,int:Head of Quality Engineering,joseph.wright@example.org,josephwright,ext_b8e03253,b8e03253,cv_b8e03253,531-452-7420x549,+1-566-285-1612x275,1980,Head of Quality Engineering,Ireland,British,c686c72b,7bc6e230,2025-04-09,2025-06-08,2023,2024,True,Head of Quality Engineering,Progression based on delivery impact.
Consultant Python Developer,int:Anna Baker,int:Principal Python Developer,anna.baker@mail.test,annabaker,ext_79baca9f,79baca9f,cv_79baca9f,563-274-5499x045,+1-417-942-6841x45933,1993,Data Engineering,Slovenia,Norwegian,5a82f391,7f867786,2025-08-29,2024-08-06,2018,2019,True,Consultant Python Developer,Progression based on delivery impact.
Senior Python Developer,int:Anna Baker,int:Principal Python Developer,anna.baker@mail.test,annabaker,ext_79baca9f,79baca9f,cv_79baca9f,563-274-5499x045,+1-417-942-6841x45933,1993,Data Engineering,Slovenia,Norwegian,6e87dfaa,272e921a,2024-08-02,2025-01-17,2019,2020,True,Senior Python Developer,Progression based on delivery impact.
Principal Python Developer,int:Anna Baker,int:Principal Python Developer,anna.baker@mail.test,annabaker,ext_79baca9f,79baca9f,cv_79baca9f,563-274-5499x045,+1-417-942-6841x45933,1993,Data Engineering,Slovenia,Norwegian,7b578842,14d583f2,2024-01-12,2024-06-16,2020,2021,True,Principal Python Developer,Progression based on delivery impact.
Associate MLOps Engineer,int:Brenda Hurst,int:Senior MLOps Engineer,brenda.hurst@example.com,brendahurst,ext_384d8e97,384d8e97,cv_384d8e97,(579)356-8783,478.751.9108x83982,1985,Data Engineering,United Kingdom,Polish,811f0a71,dd96c1c6,2025-09-29,2025-01-02,2016,2017,True,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Brenda Hurst,int:Senior MLOps Engineer,brenda.hurst@example.com,brendahurst,ext_384d8e97,384d8e97,cv_384d8e97,(579)356-8783,478.751.9108x83982,1985,Data Engineering,United Kingdom,Polish,aa407617,7b96484f,2024-02-18,2024-07-15,2017,2018,True,Consultant MLOps Engineer,
Senior MLOps Engineer,int:Brenda Hurst,int:Senior MLOps Engineer,brenda.hurst@example.com,brendahurst,ext_384d8e97,384d8e97,cv_384d8e97,(579)356-8783,478.751.9108x83982,1985,Data Engineering,United Kingdom,Polish,7eb760cf,33fe110e,2025-09-10,2025-08-13,2018,2019,False,Senior MLOps Engineer,Progression based on delivery impact.
Associate Data Engineer,int:Reginald Robinson,int:Associate Data Engineer,reginald.robinson@mail.test,reginaldrobinson,ext_0ff44ec9,0ff44ec9,cv_0ff44ec9,971.239.7187x07286,+1-374-206-4039,1978,Data Engineering,Australia,Swedish,277ff0bc,ab1d9d32,2025-06-02,2025-02-26,2018,2019,False,Associate Data Engineer,Progression based on delivery impact.
Associate .NET Engineer,int:Whitney Hicks,int:Associate .NET Engineer,whitney.hicks@mail.test,whitneyhicks,ext_e7dbd6c8,e7dbd6c8,cv_e7dbd6c8,(851)980-1704x62265,(261)282-5128x6823,1979,Software Engineering,United Kingdom,Norwegian,9e7909e1,6b8a6371,2025-10-01,2025-09-01,2020,2021,True,Associate .NET Engineer,
Associate Data Scientist,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_d8cf061f,d8cf061f,cv_d8cf061f,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,2ab1a0d7,8fba0a34,2025-05-09,2025-04-14,2020,2021,False,Associate Data Scientist,Progression based on delivery impact.
Consultant Data Scientist,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_d8cf061f,d8cf061f,cv_d8cf061f,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,53bec74a,48d72109,2025-04-29,2025-01-12,2021,2022,True,Consultant Data Scientist,Progression based on delivery impact.
Senior Data Scientist,int:Christopher Williams,int:Senior Data Scientist,christopher.williams@mail.test,christopherwilliams,ext_d8cf061f,d8cf061f,cv_d8cf061f,378-268-6337x5243,+1-269-803-3119x07903,1997,AI/ML,United Kingdom,Swedish,fa38a760,c843b11b,2024-01-06,2023-11-18,2022,2023,False,Senior Data Scientist,Progression based on delivery impact.
Associate .NET Engineer,int:Daniel Burton,int:Associate .NET Engineer,daniel.burton@example.com,danielburton,ext_9bfd4faf,9bfd4faf,cv_9bfd4faf,738.530.2843x959,928-236-4408x9268,1989,Software Engineering,Australia,Danish,8f094b50,304f13c2,2025-05-03,2024-01-26,2016,2017,True,Associate .NET Engineer,Progression based on delivery impact.
Senior Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_f6441858,f6441858,cv_f6441858,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,c00ae180,bff99523,2025-06-06,2023-12-20,2018,2019,False,Senior Design,Progression based on delivery impact.
Principal Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_f6441858,f6441858,cv_f6441858,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,c5bdf0d0,e9d7e0fe,2025-09-23,2025-11-14,2019,2020,False,Principal Design,Progression based on delivery impact.
Lead Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_f6441858,f6441858,cv_f6441858,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,835d549f,cd89a576,2024-10-22,2024-03-09,2020,2021,True,Lead Design,
Head of Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_f6441858,f6441858,cv_f6441858,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,0c23cece,dadd31c5,2024-10-01,2024-04-02,2021,2022,True,Head of Design,Progression based on delivery impact.
Director of Design,int:Laura Henderson,int:Director of Design,laura.henderson@example.com,laurahenderson,ext_f6441858,f6441858,cv_f6441858,(568)556-6246x287,527-708-6688x2634,1983,Director of Design,United Kingdom,Norwegian,cb959f4b,4034bb61,2024-07-24,2024-12-23,2022,2023,True,Director of Design,Progression based on delivery impact.
Associate Data Engineer,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_a3a915eb,a3a915eb,cv_a3a915eb,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,cfe99827,323ab61d,2025-04-17,2025-01-13,2016,2017,True,Associate Data Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_0fc5c8f6,0fc5c8f6,cv_0fc5c8f6,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,97397906,f1b6e75a,2025-02-19,2024-11-08,2018,2019,False,Consultant Databricks Engineer,Progression based on delivery impact.
Senior Databricks Engineer,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_0fc5c8f6,0fc5c8f6,cv_0fc5c8f6,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,c661ffd1,b6950fd7,2025-10-22,2023-12-29,2019,2020,True,Senior Databricks Engineer,Progression based on delivery impact.
Principal Databricks Engineer,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_0fc5c8f6,0fc5c8f6,cv_0fc5c8f6,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,d1df73c2,9fab1a37,2024-07-27,2025-09-08,2020,2021,False,Principal Databricks Engineer,Progression based on delivery impact.
Associate Solution Architect,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_2b11a8a4,2b11a8a4,cv_2b11a8a4,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,902c7404,ea6f89bd,2025-10-22,2025-08-12,2021,2022,False,Associate Solution Architect,Progression based on delivery impact.
Consultant C# Developer,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_fc3899fa,fc3899fa,cv_fc3899fa,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,bd3e7c63,19f3353e,2025-01-14,2025-01-23,2016,2017,False,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_fc3899fa,fc3899fa,cv_fc3899fa,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,fca9b852,57582cf2,2024-03-26,2024-09-24,2017,2018,True,Senior C# Developer,Progression based on delivery impact.
Principal C# Developer,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_fc3899fa,fc3899fa,cv_fc3899fa,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,f5ecf6c4,8e96b5ef,2024-02-12,2024-04-09,2018,2019,True,Principal C# Developer,Progression based on delivery impact.
Associate Python Developer,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,ef0117fe,6de14e83,2025-01-12,2024-03-22,2016,2017,True,Associate Python Developer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_1afc8c3f,1afc8c3f,cv_1afc8c3f,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,fd954c99,199d33b1,2024-10-05,2024-02-02,2020,2021,False,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_1afc8c3f,1afc8c3f,cv_1afc8c3f,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,494b3f4d,40fa8017,2024-12-09,2025-10-07,2021,2022,True,Consultant Kubernetes Engineer,Progression based on delivery impact.
