Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,Updated,Updated by owner,Name,Description,Highlighted
Developer,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_f2274e5f,f2274e5f,cv_f2274e5f,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,2024-10-08,2025-08-13,Developer,High-level role on multiple projects.,True
Analyst,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_f2274e5f,f2274e5f,cv_f2274e5f,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,2025-04-26,2024-06-24,Analyst,High-level role on multiple projects.,True
Manager,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_f2274e5f,f2274e5f,cv_f2274e5f,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,2023-12-20,2025-10-26,Manager,High-level role on multiple projects.,True
Developer,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_4b009999,4b009999,cv_4b009999,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,2025-10-23,2025-08-31,Developer,High-level role on multiple projects.,False
Manager,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_4b009999,4b009999,cv_4b009999,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,2024-06-05,2025-08-05,Manager,High-level role on multiple projects.,True
Developer,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_3dfa7193,3dfa7193,cv_3dfa7193,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,2025-07-14,2023-12-27,Developer,High-level role on multiple projects.,True
Architect,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_77c085bb,77c085bb,cv_77c085bb,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,2023-11-18,2025-10-31,Architect,High-level role on multiple projects.,False
Manager,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_2f8ffee0,2f8ffee0,cv_2f8ffee0,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,2024-10-09,2024-07-17,Manager,High-level role on multiple projects.,True
Analyst,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_2f8ffee0,2f8ffee0,cv_2f8ffee0,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,2025-05-26,2025-03-10,Analyst,High-level role on multiple projects.,True
Architect,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_2f8ffee0,2f8ffee0,cv_2f8ffee0,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,2024-07-28,2025-06-29,Architect,High-level role on multiple projects.,False
Analyst,int:Joseph Davidson,int:Senior Kubernetes Engineer,joseph.davidson@example.org,josephdavidson,ext_c34cdf0b,c34cdf0b,cv_c34cdf0b,(366)287-0021x7659,239.474.0148,1992,Cloud Engineering,United Kingdom,Norwegian,2025-07-31,2025-05-05,Analyst,High-level role on multiple projects.,True
Manager,int:Daniel Graham,int:Associate Azure Engineer,daniel.graham@example.com,danielgraham,ext_0460f92c,0460f92c,cv_0460f92c,703-892-6142x93968,001-821-785-0163x15999,1969,Cloud Engineering,United Kingdom,British,2024-06-30,2023-11-22,Manager,,True
Analyst,int:Daniel Graham,int:Associate Azure Engineer,daniel.graham@example.com,danielgraham,ext_0460f92c,0460f92c,cv_0460f92c,703-892-6142x93968,001-821-785-0163x15999,1969,Cloud Engineering,United Kingdom,British,2024-04-07,2024-11-12,Analyst,High-level role on multiple projects.,False
Architect,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_f45bffe6,f45bffe6,cv_f45bffe6,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,2024-05-04,2024-09-16,Architect,High-level role on multiple projects.,True
Developer,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_f45bffe6,f45bffe6,cv_f45bffe6,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,2025-06-22,2025-01-26,Developer,High-level role on multiple projects.,False
Manager,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_c54f702f,c54f702f,cv_c54f702f,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,2024-04-24,2024-11-22,Manager,High-level role on multiple projects.,False
Developer,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_c54f702f,c54f702f,cv_c54f702f,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,2024-12-23,2025-06-24,Developer,,False
Architect,int:Vincent White,int:Consultant Python Developer,vincent.white@mail.test,vincentwhite,ext_2013b4d3,2013b4d3,cv_2013b4d3,666-618-3982x6224,921.526.4647x1543,1995,Data Engineering,USA,British,2024-09-28,2024-11-13,Architect,High-level role on multiple projects.,True
Analyst,int:Rita Harrell,int:Consultant Kubernetes Engineer,rita.harrell@mail.test,ritaharrell,ext_d86df6fa,d86df6fa,cv_d86df6fa,812.440.6596x575,759-837-5265x4793,1982,Cloud Engineering,United Kingdom,Danish,2025-01-23,2024-10-20,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_dc818a17,dc818a17,cv_dc818a17,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,2025-07-03,2025-08-01,Tech Lead,High-level role on multiple projects.,True
Manager,int:Chelsea Hernandez,int:Senior Data Engineer,chelsea.hernandez@example.org,chelseahernandez,ext_d67cec20,d67cec20,cv_d67cec20,+1-386-580-5891,+1-552-990-9656x10143,1987,Data Engineering,India,Polish,2024-08-12,2025-05-26,Manager,High-level role on multiple projects.,True
Analyst,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_caea0c00,caea0c00,cv_caea0c00,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,2024-06-14,2024-07-05,Analyst,High-level role on multiple projects.,True
Architect,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_caea0c00,caea0c00,cv_caea0c00,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,2024-08-21,2024-03-30,Architect,High-level role on multiple projects.,True
Manager,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_caea0c00,caea0c00,cv_caea0c00,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,2025-05-26,2024-05-07,Manager,High-level role on multiple projects.,False
Architect,int:Kimberly Moreno,int:Senior Data Architect,kimberly.moreno@mail.test,kimberlymoreno,ext_3814f090,3814f090,cv_3814f090,440-410-5123,886-873-6226x60937,1969,Architecture,USA,Swedish,2023-11-24,2023-12-18,Architect,High-level role on multiple projects.,True
Analyst,int:Kimberly Moreno,int:Senior Data Architect,kimberly.moreno@mail.test,kimberlymoreno,ext_3814f090,3814f090,cv_3814f090,440-410-5123,886-873-6226x60937,1969,Architecture,USA,Swedish,2024-11-25,2025-08-07,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Kimberly Moreno,int:Senior Data Architect,kimberly.moreno@mail.test,kimberlymoreno,ext_3814f090,3814f090,cv_3814f090,440-410-5123,886-873-6226x60937,1969,Architecture,USA,Swedish,2024-11-04,2025-10-17,Tech Lead,High-level role on multiple projects.,True
Architect,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_7ca85438,7ca85438,cv_7ca85438,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,2023-12-06,2025-02-07,Architect,High-level role on multiple projects.,False
Developer,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_7ca85438,7ca85438,cv_7ca85438,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,2025-05-17,2024-07-01,Developer,High-level role on multiple projects.,True
Manager,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_9e7bcf42,9e7bcf42,cv_9e7bcf42,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,2023-11-27,2024-03-25,Manager,High-level role on multiple projects.,False
Tech Lead,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_9e7bcf42,9e7bcf42,cv_9e7bcf42,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,2023-11-23,2024-09-03,Tech Lead,High-level role on multiple projects.,True
Developer,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_9e7bcf42,9e7bcf42,cv_9e7bcf42,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,2025-05-22,2025-05-08,Developer,High-level role on multiple projects.,True
Analyst,int:Natasha Decker,int:Lead Enterprise Architect,natasha.decker@example.com,natashadecker,ext_c39a1d72,c39a1d72,cv_c39a1d72,(478)728-2742,890.950.7236x887,1999,Architecture,Ireland,Norwegian,2025-01-15,2025-03-23,Analyst,High-level role on multiple projects.,False
Analyst,int:Kyle Brown,int:Lead Solution Architect,kyle.brown@mail.test,kylebrown,ext_a0af58ed,a0af58ed,cv_a0af58ed,(477)921-9034x04384,001-778-281-9148,1977,Architecture,United Kingdom,British,2024-10-28,2024-11-15,Analyst,High-level role on multiple projects.,True
Tech Lead,int:Kyle Brown,int:Lead Solution Architect,kyle.brown@mail.test,kylebrown,ext_a0af58ed,a0af58ed,cv_a0af58ed,(477)921-9034x04384,001-778-281-9148,1977,Architecture,United Kingdom,British,2024-12-31,2024-05-03,Tech Lead,High-level role on multiple projects.,True
Developer,int:Kyle Brown,int:Lead Solution Architect,kyle.brown@mail.test,kylebrown,ext_a0af58ed,a0af58ed,cv_a0af58ed,(477)921-9034x04384,001-778-281-9148,1977,Architecture,United Kingdom,British,2025-03-20,2024-02-15,Developer,High-level role on multiple projects.,False
Developer,int:Natalie Arroyo,int:Consultant Analytics Engineer,natalie.arroyo@example.org,nataliearroyo,ext_f4354b3c,f4354b3c,cv_f4354b3c,001-378-536-1340x74517,595.296.2923,1970,Data Engineering,Slovenia,Norwegian,2025-01-12,2025-06-17,Developer,High-level role on multiple projects.,False
Manager,int:Christopher Tucker,int:Associate Backend Engineer,christopher.tucker@example.org,christophertucker,ext_373cb046,373cb046,cv_373cb046,001-658-649-8254,412.660.4223x25367,2001,Software Engineering,USA,Norwegian,2024-08-21,2024-05-08,Manager,High-level role on multiple projects.,False
Architect,int:Christopher Tucker,int:Associate Backend Engineer,christopher.tucker@example.org,christophertucker,ext_373cb046,373cb046,cv_373cb046,001-658-649-8254,412.660.4223x25367,2001,Software Engineering,USA,Norwegian,2025-01-11,2024-06-30,Architect,High-level role on multiple projects.,True
Tech Lead,int:Christopher Tucker,int:Associate Backend Engineer,christopher.tucker@example.org,christophertucker,ext_373cb046,373cb046,cv_373cb046,001-658-649-8254,412.660.4223x25367,2001,Software Engineering,USA,Norwegian,2024-10-12,2024-12-06,Tech Lead,High-level role on multiple projects.,True
Architect,int:Chad Hodges,int:Senior .NET Engineer,chad.hodges@example.org,chadhodges,ext_b24c147e,b24c147e,cv_b24c147e,+1-266-371-1684x5775,001-775-418-6363x7454,1969,Software Engineering,India,Polish,2025-07-22,2025-05-23,Architect,,False
Manager,int:Katie Anderson,int:Consultant Analytics Engineer,katie.anderson@example.com,katieanderson,ext_4059b0ed,4059b0ed,cv_4059b0ed,001-475-900-1701,706.432.4241x541,1973,Data Engineering,India,Danish,2024-05-01,2024-12-28,Manager,High-level role on multiple projects.,False
Tech Lead,int:Thomas Pierce,int:Consultant Data Platform Engineer,thomas.pierce@mail.test,thomaspierce,ext_510fbacc,510fbacc,cv_510fbacc,9643361103,(893)487-0051,1985,Data Engineering,India,British,2024-05-24,2023-12-04,Tech Lead,High-level role on multiple projects.,False
Architect,int:Joseph Brennan,int:Consultant DevOps Engineer,joseph.brennan@example.org,josephbrennan,ext_1d89c7e9,1d89c7e9,cv_1d89c7e9,413.361.1155x4262,390.492.7532x69731,1972,Cloud Engineering,United Kingdom,Danish,2025-01-18,2024-12-02,Architect,High-level role on multiple projects.,False
Developer,int:Joseph Brennan,int:Consultant DevOps Engineer,joseph.brennan@example.org,josephbrennan,ext_1d89c7e9,1d89c7e9,cv_1d89c7e9,413.361.1155x4262,390.492.7532x69731,1972,Cloud Engineering,United Kingdom,Danish,2025-07-04,2024-09-20,Developer,High-level role on multiple projects.,True
Analyst,int:Joseph Brennan,int:Consultant DevOps Engineer,joseph.brennan@example.org,josephbrennan,ext_1d89c7e9,1d89c7e9,cv_1d89c7e9,413.361.1155x4262,390.492.7532x69731,1972,Cloud Engineering,United Kingdom,Danish,2024-05-17,2025-09-24,Analyst,High-level role on multiple projects.,True
Manager,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_4b01c511,4b01c511,cv_4b01c511,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,2024-09-25,2025-05-29,Manager,High-level role on multiple projects.,False
Developer,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_4b01c511,4b01c511,cv_4b01c511,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,2025-09-20,2024-02-12,Developer,High-level role on multiple projects.,True
Architect,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_4b01c511,4b01c511,cv_4b01c511,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,2024-01-16,2024-08-09,Architect,High-level role on multiple projects.,True
Developer,int:Amber Blair,int:Principal Backend Engineer,amber.blair@mail.test,amberblair,ext_a405f9c2,a405f9c2,cv_a405f9c2,+1-491-980-5526x9658,001-810-891-0430x06848,1968,Software Engineering,India,Danish,2025-04-29,2025-09-01,Developer,High-level role on multiple projects.,True
Developer,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_105c1bc3,105c1bc3,cv_105c1bc3,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,2025-06-07,2024-07-14,Developer,High-level role on multiple projects.,False
Analyst,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_105c1bc3,105c1bc3,cv_105c1bc3,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,2024-02-06,2025-09-23,Analyst,High-level role on multiple projects.,False
Manager,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_105c1bc3,105c1bc3,cv_105c1bc3,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,2025-09-05,2024-02-16,Manager,High-level role on multiple projects.,False
Analyst,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_8f13adc6,8f13adc6,cv_8f13adc6,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,2023-11-24,2024-06-28,Analyst,High-level role on multiple projects.,True
Architect,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_3ac7dff0,3ac7dff0,cv_3ac7dff0,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,2025-07-28,2024-05-17,Architect,High-level role on multiple projects.,False
Tech Lead,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_3ac7dff0,3ac7dff0,cv_3ac7dff0,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,2025-06-19,2025-10-18,Tech Lead,High-level role on multiple projects.,True
Developer,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_3ac7dff0,3ac7dff0,cv_3ac7dff0,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,2025-09-19,2023-12-28,Developer,High-level role on multiple projects.,False
Developer,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_25159f64,25159f64,cv_25159f64,3867353654,980-623-8061,1969,Data Engineering,India,British,2025-06-05,2025-10-21,Developer,High-level role on multiple projects.,False
Architect,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_25159f64,25159f64,cv_25159f64,3867353654,980-623-8061,1969,Data Engineering,India,British,2024-10-10,2025-07-20,Architect,High-level role on multiple projects.,True
Architect,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_5b0c4c7f,5b0c4c7f,cv_5b0c4c7f,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,2024-05-19,2024-06-14,Architect,High-level role on multiple projects.,False
Architect,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_3762d804,3762d804,cv_3762d804,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,2024-10-06,2024-11-12,Architect,High-level role on multiple projects.,False
Architect,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_a6b74589,a6b74589,cv_a6b74589,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,2024-09-20,2025-06-02,Architect,High-level role on multiple projects.,False
Architect,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_30403ea7,30403ea7,cv_30403ea7,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,2024-02-21,2025-01-17,Architect,High-level role on multiple projects.,False
Analyst,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_f9b213e9,f9b213e9,cv_f9b213e9,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,2024-06-21,2024-11-08,Analyst,High-level role on multiple projects.,True
Developer,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_f9b213e9,f9b213e9,cv_f9b213e9,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,2024-07-19,2023-12-23,Developer,High-level role on multiple projects.,False
Architect,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_f9b213e9,f9b213e9,cv_f9b213e9,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,2024-07-18,2024-09-15,Architect,High-level role on multiple projects.,False
