Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Name,Description,Highlighted
Streaming 101,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_a3a915eb,a3a915eb,cv_a3a915eb,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,e08a2f49,7e076513,2025-05-09,2024-11-24,Streaming 101,Conference talk / blog summary.,True
AWS Well-Architected,int:Bryan James,int:Associate Data Engineer,bryan.james@mail.test,bryanjames,ext_a3a915eb,a3a915eb,cv_a3a915eb,+1-317-551-8304x6990,001-598-837-3540x33173,1975,Data Engineering,Spain,British,4b54af52,d7375ff5,2024-03-19,2024-04-16,AWS Well-Architected,Conference talk / blog summary.,True
Azure Fabric Basics,int:Wendy Rice,int:Principal Databricks Engineer,wendy.rice@mail.test,wendyrice,ext_0fc5c8f6,0fc5c8f6,cv_0fc5c8f6,685.746.7854,277.617.5355x60932,1991,Data Engineering,United Kingdom,Swedish,a4dec948,2dcf0120,2025-02-08,2025-01-29,Azure Fabric Basics,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_2b11a8a4,2b11a8a4,cv_2b11a8a4,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,9b2b0fea,23ea3e00,2025-03-14,2025-10-28,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
MLOps Playbook,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_2b11a8a4,2b11a8a4,cv_2b11a8a4,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,87db03cb,5e0fc9b0,2024-05-12,2025-04-21,MLOps Playbook,Conference talk / blog summary.,False
Streaming 101,int:Tasha Valencia,int:Associate Solution Architect,tasha.valencia@example.org,tashavalencia,ext_2b11a8a4,2b11a8a4,cv_2b11a8a4,+1-899-564-2353,485.247.7725x2287,2000,Architecture,Ireland,Swedish,d6c0d1f7,d9dd6c1e,2025-04-30,2025-06-13,Streaming 101,Conference talk / blog summary.,False
Data Mesh in Practice,int:Alexander Le,int:Principal C# Developer,alexander.le@mail.test,alexanderle,ext_fc3899fa,fc3899fa,cv_fc3899fa,701.200.6231x20387,+1-697-670-0886x008,1976,Software Engineering,India,Polish,b240b49b,89ba36c0,2025-06-20,2025-07-30,Data Mesh in Practice,Conference talk / blog summary.,True
Kubernetes for Data,int:Erin Herrera,int:Associate Python Developer,erin.herrera@mail.test,erinherrera,ext_f76e0788,f76e0788,cv_f76e0788,5866211823,(246)315-6793x341,1995,Data Engineering,Slovenia,Swedish,b1e1d7d2,e76dd41d,2024-01-26,2024-04-19,Kubernetes for Data,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Daniel Graham,int:Associate Azure Engineer,daniel.graham@example.com,danielgraham,ext_2cc8625f,2cc8625f,cv_2cc8625f,703-892-6142x93968,001-821-785-0163x15999,1969,Cloud Engineering,United Kingdom,British,c7e709a6,530e8fcf,2025-01-29,2025-08-11,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Kubernetes for Data,int:Shawn Mckay,int:Principal AWS Engineer,shawn.mckay@example.org,shawnmckay,ext_0e2de979,0e2de979,cv_0e2de979,4478735866,494-831-1426,1969,Cloud Engineering,Slovenia,Polish,af07697f,c568bbc7,2025-11-01,2024-10-22,Kubernetes for Data,,False
Optimising PySpark,int:Nancy Baker,int:Consultant C# Developer,nancy.baker@example.org,nancybaker,ext_b0a8bb26,b0a8bb26,cv_b0a8bb26,951-810-4754x12126,801-258-1995,2000,Software Engineering,United Kingdom,Danish,a499d0c9,e043d58b,2025-10-03,2024-11-10,Optimising PySpark,Conference talk / blog summary.,False
MLOps Playbook,int:Vincent White,int:Consultant Python Developer,vincent.white@mail.test,vincentwhite,ext_db3a4874,db3a4874,cv_db3a4874,666-618-3982x6224,921.526.4647x1543,1995,Data Engineering,USA,British,82afdd2c,f357b915,2024-06-03,2025-02-05,MLOps Playbook,Conference talk / blog summary.,True
Streaming 101,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_e8c08f5e,e8c08f5e,cv_e8c08f5e,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,05f83b1c,e7af97c0,2024-05-08,2025-06-21,Streaming 101,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_e8c08f5e,e8c08f5e,cv_e8c08f5e,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,4594ddaa,d339d821,2025-01-20,2024-10-26,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Kenneth Fowler,int:Senior Frontend Engineer,kenneth.fowler@example.com,kennethfowler,ext_e8c08f5e,e8c08f5e,cv_e8c08f5e,565-919-3982x807,916-872-4342x6617,1973,Software Engineering,Ireland,Polish,32f0148c,3742181f,2025-04-26,2024-03-01,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
AWS Well-Architected,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_e4e31691,e4e31691,cv_e4e31691,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,34e14890,a24a1a26,2024-01-01,2024-11-07,AWS Well-Architected,Conference talk / blog summary.,True
Optimising PySpark,int:Kathryn Ryan,int:Principal MLOps Engineer,kathryn.ryan@mail.test,kathrynryan,ext_e4e31691,e4e31691,cv_e4e31691,(367)398-2507x146,001-925-745-7387x5717,1990,Data Engineering,Ireland,Swedish,eb1f3911,082750e2,2025-08-23,2025-03-23,Optimising PySpark,Conference talk / blog summary.,True
Optimising PySpark,int:Kimberly Moreno,int:Senior Data Architect,kimberly.moreno@mail.test,kimberlymoreno,ext_0ba33804,0ba33804,cv_0ba33804,440-410-5123,886-873-6226x60937,1969,Architecture,USA,Swedish,869ecce8,398eea17,2025-08-18,2024-11-13,Optimising PySpark,Conference talk / blog summary.,False
Optimising PySpark,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_bf46b51a,bf46b51a,cv_bf46b51a,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,b2ef26b8,cfa209dc,2025-01-12,2025-11-03,Optimising PySpark,Conference talk / blog summary.,True
Modern .NET APIs,int:Aaron Nguyen,int:Senior Backend Engineer,aaron.nguyen@mail.test,aaronnguyen,ext_bf46b51a,bf46b51a,cv_bf46b51a,7337419182,871.347.8596,1999,Software Engineering,Australia,Danish,86ee512f,98d99049,2025-04-28,2025-08-08,Modern .NET APIs,Conference talk / blog summary.,True
Streaming 101,int:Andrew Hickman,int:Associate AI Engineer,andrew.hickman@example.org,andrewhickman,ext_e2a995ca,e2a995ca,cv_e2a995ca,(557)692-4991x251,825-828-6692,1972,AI/ML,India,British,92ffd31e,e8b90385,2025-08-29,2024-05-26,Streaming 101,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Christopher Tucker,int:Associate Backend Engineer,christopher.tucker@example.org,christophertucker,ext_9d8a1f51,9d8a1f51,cv_9d8a1f51,001-658-649-8254,412.660.4223x25367,2001,Software Engineering,USA,Norwegian,b0e61d6d,1f018c48,2025-01-26,2024-03-03,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
MLOps Playbook,int:Thomas Pierce,int:Consultant Data Platform Engineer,thomas.pierce@mail.test,thomaspierce,ext_d77eff7c,d77eff7c,cv_d77eff7c,9643361103,(893)487-0051,1985,Data Engineering,India,British,621e25cd,1828a05a,2025-09-02,2023-12-29,MLOps Playbook,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_c2861846,c2861846,cv_c2861846,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,59aacd99,221041e0,2024-03-10,2024-04-02,Databricks Lakehouse Patterns,Conference talk / blog summary.,False
Kubernetes for Data,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_c2861846,c2861846,cv_c2861846,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,3c97888d,00eab3ab,2024-06-16,2025-11-14,Kubernetes for Data,Conference talk / blog summary.,True
Streaming 101,int:Rodney Lewis,int:Consultant Data Platform Engineer,rodney.lewis@example.org,rodneylewis,ext_c2861846,c2861846,cv_c2861846,001-619-265-6523x41389,+1-543-989-8364x03761,1976,Data Engineering,Ireland,Norwegian,e0dd63ac,cc0f2727,2025-01-09,2024-11-23,Streaming 101,Conference talk / blog summary.,True
Streaming 101,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_6240ca30,6240ca30,cv_6240ca30,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,e0799b9e,3ed88d95,2024-03-06,2025-01-16,Streaming 101,Conference talk / blog summary.,False
Databricks Lakehouse Patterns,int:James Collins,int:Consultant Python Developer,james.collins@example.com,jamescollins,ext_6240ca30,6240ca30,cv_6240ca30,001-561-488-9241x418,+1-556-391-4630,1995,Data Engineering,Ireland,Danish,3fa02d33,33b9d849,2025-04-25,2025-06-02,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Modern .NET APIs,int:Wanda Santos,int:Senior Data Engineer,wanda.santos@mail.test,wandasantos,ext_491cc29b,491cc29b,cv_491cc29b,(717)699-0421x02027,(352)641-0564,1968,Data Engineering,United Kingdom,Norwegian,63407604,cd38ca26,2024-11-10,2024-10-27,Modern .NET APIs,Conference talk / blog summary.,False
Streaming 101,int:Samuel Holmes,int:Senior Data Platform Engineer,samuel.holmes@example.org,samuelholmes,ext_9471e95b,9471e95b,cv_9471e95b,001-491-677-8507x925,001-419-413-8000x30756,1993,Data Engineering,Slovenia,Danish,4e2b54b6,bc2d194e,2025-01-01,2024-01-09,Streaming 101,Conference talk / blog summary.,True
AWS Well-Architected,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0a1b39ea,0a1b39ea,cv_0a1b39ea,3867353654,980-623-8061,1969,Data Engineering,India,British,37e2f05c,6a63fb46,2024-05-11,2024-05-03,AWS Well-Architected,Conference talk / blog summary.,True
Optimising PySpark,int:David Walker,int:Consultant MLOps Engineer,david.walker@example.org,davidwalker,ext_0a1b39ea,0a1b39ea,cv_0a1b39ea,3867353654,980-623-8061,1969,Data Engineering,India,British,f370737e,b5907cbc,2024-04-08,2025-09-19,Optimising PySpark,Conference talk / blog summary.,True
Azure Fabric Basics,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_5e4ab942,5e4ab942,cv_5e4ab942,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,9aef7428,eb574c74,2024-11-04,2024-10-13,Azure Fabric Basics,Conference talk / blog summary.,True
Azure Fabric Basics,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_5e4ab942,5e4ab942,cv_5e4ab942,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,88c12f23,22624984,2024-03-04,2025-02-24,Azure Fabric Basics,Conference talk / blog summary.,False
Kubernetes for Data,int:Matthew Chapman,int:Principal Frontend Engineer,matthew.chapman@example.org,matthewchapman,ext_5e4ab942,5e4ab942,cv_5e4ab942,001-945-718-7053x49493,001-573-783-2060,1972,Software Engineering,Ireland,Polish,fae3f054,d3289119,2024-07-14,2025-05-06,Kubernetes for Data,Conference talk / blog summary.,True
Streaming 101,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_61c10a63,61c10a63,cv_61c10a63,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,970eada8,69859946,2024-02-15,2024-07-28,Streaming 101,,False
Optimising PySpark,int:Jerry Robinson,int:Principal Data Architect,jerry.robinson@example.org,jerryrobinson,ext_61c10a63,61c10a63,cv_61c10a63,+1-405-606-4138x3670,303-486-5719,1978,Architecture,United Kingdom,Danish,58507e7f,594096e2,2025-02-11,2024-04-16,Optimising PySpark,,False
AWS Well-Architected,int:Chad Welch,int:Principal Full-stack Engineer,chad.welch@example.com,chadwelch,ext_bcba72c8,bcba72c8,cv_bcba72c8,+1-761-799-0623x4456,943.713.2912x127,1982,Software Engineering,United Kingdom,Danish,6c4ef8e3,924ade23,2023-12-30,2025-07-04,AWS Well-Architected,Conference talk / blog summary.,True
Intro to dbt,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_e690e869,e690e869,cv_e690e869,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,f47ec3ce,43969d89,2024-01-20,2025-08-03,Intro to dbt,,False
Streaming 101,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_e690e869,e690e869,cv_e690e869,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,8f9c7856,355649f9,2024-10-10,2024-03-08,Streaming 101,Conference talk / blog summary.,True
Databricks Lakehouse Patterns,int:Jeremy Whitehead,int:Principal Data Architect,jeremy.whitehead@example.org,jeremywhitehead,ext_e690e869,e690e869,cv_e690e869,(218)553-7474x11249,521-335-6804x42067,1987,Architecture,United Kingdom,Danish,279c5c22,f8de7252,2025-05-08,2025-02-22,Databricks Lakehouse Patterns,Conference talk / blog summary.,True
Data Mesh in Practice,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_73d7be0d,73d7be0d,cv_73d7be0d,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,f947f5a3,6e051fda,2025-02-05,2025-08-02,Data Mesh in Practice,Conference talk / blog summary.,True
Streaming 101,int:Michele Jones,int:Consultant Analytics Engineer,michele.jones@example.org,michelejones,ext_73d7be0d,73d7be0d,cv_73d7be0d,612.310.0323x651,9132721510,1969,Data Engineering,United Kingdom,Polish,cd8a5ac5,9a40329f,2024-06-06,2025-05-09,Streaming 101,Conference talk / blog summary.,True
Modern .NET APIs,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_1b095718,1b095718,cv_1b095718,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,de61b53d,3c39f246,2024-05-14,2025-01-01,Modern .NET APIs,Conference talk / blog summary.,True
Intro to dbt,int:Jason Anderson,int:Consultant Analytics Engineer,jason.anderson@example.com,jasonanderson,ext_1b095718,1b095718,cv_1b095718,268.870.1462x6383,001-257-787-5985x642,1974,Data Engineering,United Kingdom,Danish,9073595b,5dcb82fc,2024-03-07,2024-07-05,Intro to dbt,Conference talk / blog summary.,False
Modern .NET APIs,int:Selena Duncan,int:Principal Databricks Engineer,selena.duncan@example.org,selenaduncan,ext_b5a69c1e,b5a69c1e,cv_b5a69c1e,+1-530-540-7859x321,780-239-6522x395,1993,Data Engineering,Spain,Danish,e4ce93bd,c90ff98c,2024-03-15,2024-12-02,Modern .NET APIs,,False
Streaming 101,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_33207df7,33207df7,cv_33207df7,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,cca7d583,e39c2708,2025-03-11,2024-02-10,Streaming 101,Conference talk / blog summary.,False
AWS Well-Architected,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_33207df7,33207df7,cv_33207df7,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,90dcbaf3,b8b480cb,2024-07-06,2025-05-29,AWS Well-Architected,Conference talk / blog summary.,False
Streaming 101,int:Thomas Mueller,int:Senior Data Engineer,thomas.mueller@example.org,thomasmueller,ext_33207df7,33207df7,cv_33207df7,001-259-392-9378x427,5394308705,1977,Data Engineering,United Kingdom,Danish,64e95936,76782572,2024-01-01,2025-05-08,Streaming 101,Conference talk / blog summary.,False
Kubernetes for Data,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_7260d433,7260d433,cv_7260d433,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,c602a4d6,4d64f813,2025-06-14,2024-03-13,Kubernetes for Data,Conference talk / blog summary.,False
Data Mesh in Practice,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_7260d433,7260d433,cv_7260d433,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,e55f365f,251fa56c,2024-05-02,2023-12-31,Data Mesh in Practice,Conference talk / blog summary.,False
Data Mesh in Practice,int:Lindsey Lee,int:Consultant AI Engineer,lindsey.lee@example.com,lindseylee,ext_7260d433,7260d433,cv_7260d433,325-700-2921x85156,452-826-7528x9539,1999,AI/ML,Spain,Swedish,2655f5c9,e0436f5d,2025-02-06,2024-04-05,Data Mesh in Practice,Conference talk / blog summary.,False
Kubernetes for Data,int:Collin Jordan,int:Principal ML Engineer,collin.jordan@example.com,collinjordan,ext_1d866654,1d866654,cv_1d866654,542-320-9690x2959,525.513.5521x5704,1994,AI/ML,USA,Danish,05ffc903,a35d5a0e,2023-12-09,2023-12-28,Kubernetes for Data,Conference talk / blog summary.,False
Optimising PySpark,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_1555b35d,1555b35d,cv_1555b35d,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,9876b3de,db9d276c,2024-10-21,2025-07-31,Optimising PySpark,Conference talk / blog summary.,True
Kubernetes for Data,int:Rodney Owens,int:Principal .NET Engineer,rodney.owens@example.org,rodneyowens,ext_1555b35d,1555b35d,cv_1555b35d,001-915-841-0067x626,(286)717-9327x104,1999,Software Engineering,United Kingdom,British,0cf84717,28de0347,2024-12-21,2025-03-24,Kubernetes for Data,Conference talk / blog summary.,False
MLOps Playbook,int:Jessica Nunez,int:Consultant Analytics Engineer,jessica.nunez@example.org,jessicanunez,ext_a5cb048b,a5cb048b,cv_a5cb048b,911-252-6218x159,(629)662-0153x36884,1987,Data Engineering,USA,Norwegian,5f4671cd,6a7fc3a7,2024-04-01,2025-03-10,MLOps Playbook,Conference talk / blog summary.,True
Modern .NET APIs,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_ba499556,ba499556,cv_ba499556,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,366ec4ce,97aed910,2025-11-08,2023-12-30,Modern .NET APIs,Conference talk / blog summary.,False
Data Mesh in Practice,int:Tracey Garcia,int:Consultant Frontend Engineer,tracey.garcia@mail.test,traceygarcia,ext_ba499556,ba499556,cv_ba499556,710.269.8720,(614)897-3103x24171,1976,Software Engineering,Slovenia,Swedish,9c909bb9,a1231a3c,2024-11-16,2025-11-09,Data Mesh in Practice,Conference talk / blog summary.,True
Streaming 101,int:Richard Morgan,int:Associate ML Engineer,richard.morgan@example.org,richardmorgan,ext_4a4f3cd0,4a4f3cd0,cv_4a4f3cd0,674.918.6256x5270,543.249.0211x586,1976,AI/ML,Ireland,Polish,c1bb5448,61e5c04a,2025-10-17,2024-02-02,Streaming 101,Conference talk / blog summary.,False
Optimising PySpark,int:Michelle Wright,int:Lead Data Engineer,michelle.wright@mail.test,michellewright,ext_0c325b04,0c325b04,cv_0c325b04,(486)387-9374x1608,001-672-723-3206x16329,1985,Data Engineering,Spain,Polish,cb324eca,0dd5c5f8,2023-11-20,2024-03-09,Optimising PySpark,Conference talk / blog summary.,False
Intro to dbt,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_545c8b53,545c8b53,cv_545c8b53,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,b3ba3757,e3c93925,2023-11-23,2024-08-19,Intro to dbt,Conference talk / blog summary.,False
Data Mesh in Practice,int:James West,int:Associate Python Developer,james.west@example.org,jameswest,ext_545c8b53,545c8b53,cv_545c8b53,001-811-368-6854x8709,(622)899-9119x14856,1997,Data Engineering,Australia,Polish,507ad97c,8ebea78a,2025-02-23,2025-04-06,Data Mesh in Practice,Conference talk / blog summary.,True
Kubernetes for Data,int:Robert Ramirez,int:Consultant MLOps Engineer,robert.ramirez@example.org,robertramirez,ext_3414a5bc,3414a5bc,cv_3414a5bc,+1-279-897-0246x2996,430-674-5054x44713,1999,Data Engineering,Ireland,Norwegian,d376c6a3,0c56ba24,2025-10-21,2025-03-09,Kubernetes for Data,Conference talk / blog summary.,True
